Date,Open,High,Low,Close,Volume
2024-04-25T04:56:00-04:00,168.93,168.93,168.86,168.86,0.0
2024-04-25T04:58:00-04:00,168.83,168.83,168.81,168.81,0.0
2024-04-25T05:00:00-04:00,168.81,168.81,168.76,168.77,0.0
2024-04-25T05:02:00-04:00,168.84,168.84,168.78,168.78,0.0
2024-04-25T05:04:00-04:00,168.8,168.8,168.8,168.8,0.0
2024-04-25T05:06:00-04:00,168.84,168.9,168.84,168.89,0.0
2024-04-25T05:08:00-04:00,168.87,168.9,168.87,168.9,0.0
2024-04-25T05:10:00-04:00,168.95,169.0,168.9,168.91,0.0
2024-04-25T05:12:00-04:00,168.91,168.94,168.91,168.93,0.0
2024-04-25T05:14:00-04:00,168.94,168.95,168.94,168.95,0.0
2024-04-25T05:16:00-04:00,168.97,168.98,168.97,168.98,0.0
2024-04-25T05:20:00-04:00,168.97,168.97,168.9,168.94,0.0
2024-04-25T05:22:00-04:00,168.93,168.93,168.92,168.92,0.0
2024-04-25T05:24:00-04:00,168.93,168.93,168.93,168.93,0.0
2024-04-25T05:26:00-04:00,168.9,168.92,168.9,168.92,0.0
2024-04-25T05:28:00-04:00,168.91,168.91,168.88,168.91,0.0
2024-04-25T05:30:00-04:00,168.89,168.89,168.89,168.89,0.0
2024-04-25T05:32:00-04:00,168.89,168.89,168.89,168.89,0.0
2024-04-25T05:34:00-04:00,168.89,168.9,168.89,168.9,0.0
2024-04-25T05:36:00-04:00,168.9,168.94,168.89,168.89,0.0
2024-04-25T05:38:00-04:00,168.92,168.96,168.92,168.96,0.0
2024-04-25T05:40:00-04:00,168.94,168.95,168.94,168.95,0.0
2024-04-25T05:42:00-04:00,168.97,169.0,168.91,169.0,0.0
2024-04-25T05:44:00-04:00,169.01,169.01,169.01,169.01,0.0
2024-04-25T05:46:00-04:00,169.08,169.17,169.08,169.17,0.0
2024-04-25T05:48:00-04:00,169.17,169.17,169.15,169.15,0.0
2024-04-25T05:50:00-04:00,169.16,169.17,169.16,169.17,0.0
2024-04-25T05:52:00-04:00,169.15,169.15,169.15,169.15,0.0
2024-04-25T05:54:00-04:00,169.05,169.05,169.05,169.05,0.0
2024-04-25T05:58:00-04:00,169.1,169.1,169.1,169.1,0.0
2024-04-25T06:00:00-04:00,169.1,169.1,169.0,169.0,0.0
2024-04-25T06:06:00-04:00,169.12,169.12,169.02,169.09,0.0
2024-04-25T06:08:00-04:00,169.02,169.09,169.01,169.02,0.0
2024-04-25T06:10:00-04:00,169.03,169.03,169.03,169.03,0.0
2024-04-25T06:12:00-04:00,169.0,169.06,169.0,169.06,0.0
2024-04-25T06:14:00-04:00,169.04,169.04,169.0,169.0,0.0
2024-04-25T06:16:00-04:00,168.95,168.95,168.92,168.92,0.0
2024-04-25T06:20:00-04:00,168.92,168.92,168.92,168.92,0.0
2024-04-25T06:22:00-04:00,168.92,168.92,168.92,168.92,0.0
2024-04-25T06:28:00-04:00,168.95,168.99,168.95,168.99,0.0
2024-04-25T06:30:00-04:00,168.99,168.99,168.94,168.94,0.0
2024-04-25T06:32:00-04:00,168.99,168.99,168.99,168.99,0.0
2024-04-25T06:34:00-04:00,169.02,169.02,169.0,169.0,0.0
2024-04-25T06:36:00-04:00,169.0,169.0,168.98,168.98,0.0
2024-04-25T06:38:00-04:00,168.94,168.96,168.94,168.96,0.0
2024-04-25T06:40:00-04:00,169.02,169.02,168.95,168.98,0.0
2024-04-25T06:42:00-04:00,168.99,168.99,168.94,168.99,0.0
2024-04-25T06:44:00-04:00,168.99,169.02,168.99,169.02,0.0
2024-04-25T06:46:00-04:00,169.02,169.02,169.01,169.01,0.0
2024-04-25T06:48:00-04:00,168.95,168.95,168.95,168.95,0.0
2024-04-25T06:50:00-04:00,168.94,168.94,168.92,168.92,0.0
2024-04-25T06:52:00-04:00,168.97,168.97,168.97,168.97,0.0
2024-04-25T06:54:00-04:00,168.96,168.96,168.83,168.83,0.0
2024-04-25T06:56:00-04:00,168.82,168.84,168.81,168.81,0.0
2024-04-25T06:58:00-04:00,168.81,168.81,168.81,168.81,0.0
2024-04-25T07:00:00-04:00,168.8,168.8,168.65,168.72,0.0
2024-04-25T07:02:00-04:00,168.69,168.74,168.64,168.74,0.0
2024-04-25T07:04:00-04:00,168.75,168.91,168.75,168.91,0.0
2024-04-25T07:06:00-04:00,168.91,168.91,168.85,168.88,0.0
2024-04-25T07:08:00-04:00,168.87,168.87,168.73,168.73,0.0
2024-04-25T07:10:00-04:00,168.8,168.8,168.74,168.74,0.0
2024-04-25T07:12:00-04:00,168.8,168.84,168.79,168.84,0.0
2024-04-25T07:14:00-04:00,168.88,168.88,168.85,168.85,0.0
2024-04-25T07:16:00-04:00,168.88,168.95,168.88,168.95,0.0
2024-04-25T07:18:00-04:00,168.97,169.21,168.97,169.21,0.0
2024-04-25T07:20:00-04:00,169.22,169.31,169.22,169.23,0.0
2024-04-25T07:22:00-04:00,169.29,169.29,169.22,169.24,0.0
2024-04-25T07:24:00-04:00,169.24,169.25,169.23,169.25,0.0
2024-04-25T07:26:00-04:00,169.28,169.28,169.18,169.18,0.0
2024-04-25T07:28:00-04:00,169.13,169.15,169.09,169.15,0.0
2024-04-25T07:30:00-04:00,169.16,169.16,169.16,169.16,0.0
2024-04-25T07:34:00-04:00,169.09,169.12,169.09,169.11,0.0
2024-04-25T07:36:00-04:00,169.06,169.06,169.05,169.05,0.0
2024-04-25T07:38:00-04:00,169.07,169.08,169.01,169.08,0.0
2024-04-25T07:40:00-04:00,169.07,169.1,169.07,169.09,0.0
2024-04-25T07:42:00-04:00,169.09,169.11,169.08,169.08,0.0
2024-04-25T07:44:00-04:00,169.15,169.19,169.1,169.1,0.0
2024-04-25T07:46:00-04:00,169.12,169.16,169.11,169.16,0.0
2024-04-25T07:48:00-04:00,169.16,169.16,169.12,169.16,0.0
2024-04-25T07:50:00-04:00,169.18,169.18,169.14,169.14,0.0
2024-04-25T07:52:00-04:00,169.14,169.14,169.09,169.13,0.0
2024-04-25T07:54:00-04:00,169.13,169.21,169.09,169.21,0.0
2024-04-25T07:56:00-04:00,169.21,169.21,169.15,169.15,0.0
2024-04-25T08:00:00-04:00,168.6635,169.37,168.52,169.22,0.0
2024-04-25T08:02:00-04:00,169.18,169.19,169.02,169.12,0.0
2024-04-25T08:04:00-04:00,169.125,169.2,169.05,169.14,0.0
2024-04-25T08:06:00-04:00,169.05,169.2,169.05,169.0767,0.0
2024-04-25T08:08:00-04:00,169.24,169.36,169.09,169.2117,0.0
2024-04-25T08:10:00-04:00,169.275,169.33,169.18,169.18,0.0
2024-04-25T08:12:00-04:00,169.17,169.22,169.05,169.135,0.0
2024-04-25T08:14:00-04:00,169.135,169.42,169.135,169.36,0.0
2024-04-25T08:16:00-04:00,169.355,169.56,169.3,169.505,0.0
2024-04-25T08:18:00-04:00,169.46,169.55,169.36,169.4,0.0
2024-04-25T08:20:00-04:00,169.31,169.45,169.29,169.3,0.0
2024-04-25T08:22:00-04:00,169.4,169.4,169.3,169.345,0.0
2024-04-25T08:24:00-04:00,169.345,169.39,169.3,169.3877,0.0
2024-04-25T08:26:00-04:00,169.35,169.35,169.1855,169.34,0.0
2024-04-25T08:28:00-04:00,169.38,169.6,169.38,169.55,0.0
2024-04-25T08:30:00-04:00,169.64,176.55,169.1,169.1,0.0
2024-04-25T08:32:00-04:00,169.17,169.44,168.9065,169.05,0.0
2024-04-25T08:34:00-04:00,169.05,169.2,168.9326,169.07,0.0
2024-04-25T08:36:00-04:00,169.115,169.2,168.9301,169.0016,0.0
2024-04-25T08:38:00-04:00,169.025,169.05,168.93,169.0,0.0
2024-04-25T08:40:00-04:00,168.99,169.0,168.9,168.93,0.0
2024-04-25T08:42:00-04:00,168.91,168.95,167.355,168.71,0.0
2024-04-25T08:44:00-04:00,168.68,168.8899,168.65,168.86,0.0
2024-04-25T08:46:00-04:00,168.75,168.95,168.66,168.69,0.0
2024-04-25T08:48:00-04:00,168.87,168.87,168.59,168.62,0.0
2024-04-25T08:50:00-04:00,168.7,168.78,168.6,168.6,0.0
2024-04-25T08:52:00-04:00,168.63,168.88,168.6,168.645,0.0
2024-04-25T08:54:00-04:00,168.55,168.63,168.19,168.25,0.0
2024-04-25T08:56:00-04:00,168.225,168.4,168.11,168.4,0.0
2024-04-25T08:58:00-04:00,168.35,168.4,168.3,168.34,0.0
2024-04-25T09:00:00-04:00,168.34,168.6,168.31,168.53,0.0
2024-04-25T09:02:00-04:00,168.55,168.6,168.5,168.53,0.0
2024-04-25T09:04:00-04:00,168.5,168.5,168.3,168.325,0.0
2024-04-25T09:06:00-04:00,168.26,168.75,168.26,168.53,0.0
2024-04-25T09:08:00-04:00,168.6,168.6,168.26,168.4,0.0
2024-04-25T09:10:00-04:00,168.37,168.6,168.33,168.49,0.0
2024-04-25T09:12:00-04:00,168.48,168.52,168.1,168.16,0.0
2024-04-25T09:14:00-04:00,168.17,168.28,167.81,168.015,0.0
2024-04-25T09:16:00-04:00,168.005,168.39,168.0,168.39,0.0
2024-04-25T09:18:00-04:00,168.4,168.5,168.255,168.29,0.0
2024-04-25T09:20:00-04:00,168.29,168.41,168.12,168.41,0.0
2024-04-25T09:22:00-04:00,168.42,168.49,168.23,168.4209,0.0
2024-04-25T09:24:00-04:00,168.41,168.6,168.28,168.515,0.0
2024-04-25T09:26:00-04:00,168.44,169.53,168.44,169.29,0.0
2024-04-25T09:28:00-04:00,169.29,169.58,169.29,169.54,0.0
2024-04-25T09:30:00-04:00,169.60000610351562,170.61000061035156,169.3699951171875,170.38999938964844,2684895.0
2024-04-25T09:32:00-04:00,170.41000366210938,170.52000427246094,169.64500427246094,169.9600067138672,929264.0
2024-04-25T09:34:00-04:00,169.93499755859375,170.2899932861328,169.89480590820312,170.23500061035156,708348.0
2024-04-25T09:36:00-04:00,170.24989318847656,170.41000366210938,169.92239379882812,169.9600067138672,687070.0
2024-04-25T09:38:00-04:00,169.9499969482422,170.3300018310547,169.77999877929688,169.9949951171875,560918.0
2024-04-25T09:40:00-04:00,169.98190307617188,169.98190307617188,169.14999389648438,169.5124969482422,492322.0
2024-04-25T09:42:00-04:00,169.51649475097656,169.8000030517578,169.33999633789062,169.36000061035156,625074.0
2024-04-25T09:44:00-04:00,169.3699951171875,169.50999450683594,169.22999572753906,169.4199981689453,392316.0
2024-04-25T09:46:00-04:00,169.40499877929688,169.86000061035156,169.30999755859375,169.8498992919922,358082.0
2024-04-25T09:48:00-04:00,169.83999633789062,169.97500610351562,169.8300018310547,169.91000366210938,285414.0
2024-04-25T09:50:00-04:00,169.89999389648438,169.94000244140625,169.42999267578125,169.47999572753906,270146.0
2024-04-25T09:52:00-04:00,169.47999572753906,169.4949951171875,169.1300048828125,169.25999450683594,299232.0
2024-04-25T09:54:00-04:00,169.27000427246094,169.39999389648438,169.0500946044922,169.19500732421875,270813.0
2024-04-25T09:56:00-04:00,169.16000366210938,169.2899932861328,169.0850067138672,169.2899932861328,206426.0
2024-04-25T09:58:00-04:00,169.2877960205078,169.39999389648438,168.92999267578125,169.0,270581.0
2024-04-25T10:00:00-04:00,169.02000427246094,169.10000610351562,168.9199981689453,169.0,306803.0
2024-04-25T10:02:00-04:00,169.0,169.2449951171875,168.98500061035156,169.23519897460938,255351.0
2024-04-25T10:04:00-04:00,169.2100067138672,169.4600067138672,169.11000061035156,169.39990234375,285737.0
2024-04-25T10:06:00-04:00,169.39840698242188,169.49000549316406,169.25999450683594,169.4199981689453,339111.0
2024-04-25T10:08:00-04:00,169.4199981689453,169.42999267578125,169.28500366210938,169.36000061035156,243520.0
2024-04-25T10:10:00-04:00,169.36270141601562,169.4199981689453,169.11500549316406,169.1649932861328,256181.0
2024-04-25T10:12:00-04:00,169.15260314941406,169.24000549316406,168.8699951171875,168.8800048828125,333426.0
2024-04-25T10:14:00-04:00,168.8800048828125,168.91419982910156,168.6199951171875,168.6385955810547,409884.0
2024-04-25T10:16:00-04:00,168.63499450683594,168.86000061035156,168.52000427246094,168.55999755859375,298989.0
2024-04-25T10:18:00-04:00,168.57000732421875,168.86390686035156,168.57000732421875,168.84500122070312,258212.0
2024-04-25T10:20:00-04:00,168.83999633789062,168.91000366210938,168.72000122070312,168.7899932861328,239637.0
2024-04-25T10:22:00-04:00,168.7899932861328,168.8845977783203,168.75,168.8300018310547,219842.0
2024-04-25T10:24:00-04:00,168.83999633789062,168.9199981689453,168.6199951171875,168.6300048828125,159095.0
2024-04-25T10:26:00-04:00,168.6199951171875,168.6697998046875,168.47000122070312,168.66000366210938,259699.0
2024-04-25T10:28:00-04:00,168.6649932861328,168.9250030517578,168.59500122070312,168.91749572753906,217541.0
2024-04-25T10:30:00-04:00,168.89999389648438,168.92999267578125,168.75,168.82000732421875,259204.0
2024-04-25T10:32:00-04:00,168.82000732421875,168.97000122070312,168.8000030517578,168.89999389648438,229739.0
2024-04-25T10:34:00-04:00,168.91000366210938,168.99000549316406,168.83999633789062,168.98500061035156,184956.0
2024-04-25T10:36:00-04:00,168.98500061035156,169.05499267578125,168.8800048828125,168.89019775390625,168785.0
2024-04-25T10:38:00-04:00,168.89500427246094,168.9499969482422,168.6300048828125,168.65390014648438,219122.0
2024-04-25T10:40:00-04:00,168.66000366210938,168.89340209960938,168.66000366210938,168.85000610351562,153053.0
2024-04-25T10:42:00-04:00,168.8350067138672,168.9499969482422,168.74000549316406,168.9199981689453,154008.0
2024-04-25T10:44:00-04:00,168.92999267578125,169.08560180664062,168.91009521484375,168.94500732421875,188371.0
2024-04-25T10:46:00-04:00,168.9499969482422,168.96499633789062,168.7449951171875,168.75,175804.0
2024-04-25T10:48:00-04:00,168.7550048828125,168.77000427246094,168.6300048828125,168.7050018310547,169576.0
2024-04-25T10:50:00-04:00,168.7100067138672,168.75999450683594,168.6699981689453,168.69000244140625,117771.0
2024-04-25T10:52:00-04:00,168.67999267578125,168.67999267578125,168.533203125,168.57870483398438,154098.0
2024-04-25T10:54:00-04:00,168.58999633789062,168.64950561523438,168.52000427246094,168.5500030517578,131692.0
2024-04-25T10:56:00-04:00,168.55999755859375,168.69500732421875,168.55999755859375,168.62989807128906,166864.0
2024-04-25T10:58:00-04:00,168.6300048828125,168.65499877929688,168.55499267578125,168.5749969482422,127284.0
2024-04-25T11:00:00-04:00,168.57000732421875,168.64999389648438,168.50999450683594,168.55999755859375,153016.0
2024-04-25T11:02:00-04:00,168.55999755859375,168.61500549316406,168.5399932861328,168.55999755859375,170957.0
2024-04-25T11:04:00-04:00,168.55999755859375,168.6699981689453,168.55999755859375,168.6199951171875,158598.0
2024-04-25T11:06:00-04:00,168.625,168.64999389648438,168.59500122070312,168.6457061767578,105874.0
2024-04-25T11:08:00-04:00,168.64500427246094,168.6699981689453,168.5749969482422,168.6024932861328,106029.0
2024-04-25T11:10:00-04:00,168.60000610351562,168.71499633789062,168.5800018310547,168.63499450683594,144089.0
2024-04-25T11:12:00-04:00,168.63499450683594,168.67999267578125,168.61000061035156,168.6699981689453,124754.0
2024-04-25T11:14:00-04:00,168.6649932861328,168.8699951171875,168.66000366210938,168.8000030517578,181674.0
2024-04-25T11:16:00-04:00,168.7902069091797,168.82000732421875,168.59010314941406,168.6114959716797,152519.0
2024-04-25T11:18:00-04:00,168.61500549316406,168.66000366210938,168.52000427246094,168.64999389648438,204121.0
2024-04-25T11:20:00-04:00,168.63999938964844,168.6999969482422,168.5500030517578,168.5800018310547,116390.0
2024-04-25T11:22:00-04:00,168.57000732421875,168.639892578125,168.52000427246094,168.52999877929688,138179.0
2024-04-25T11:24:00-04:00,168.5399932861328,168.63999938964844,168.5399932861328,168.5749969482422,179920.0
2024-04-25T11:26:00-04:00,168.5749969482422,168.60000610351562,168.4499969482422,168.4949951171875,225711.0
2024-04-25T11:28:00-04:00,168.49000549316406,168.61000061035156,168.47000122070312,168.5677947998047,191597.0
2024-04-25T11:30:00-04:00,168.56500244140625,168.57000732421875,168.3800048828125,168.4199981689453,222012.0
2024-04-25T11:32:00-04:00,168.41000366210938,168.42999267578125,168.1999969482422,168.22999572753906,266009.0
2024-04-25T11:34:00-04:00,168.22000122070312,168.32940673828125,168.15109252929688,168.32940673828125,227691.0
2024-04-25T11:36:00-04:00,168.34849548339844,168.39999389648438,168.27999877929688,168.39120483398438,115475.0
2024-04-25T11:38:00-04:00,168.39340209960938,168.5050048828125,168.38999938964844,168.4499969482422,117554.0
2024-04-25T11:40:00-04:00,168.44500732421875,168.5325927734375,168.4199981689453,168.50790405273438,103493.0
2024-04-25T11:42:00-04:00,168.50889587402344,168.5800018310547,168.43539428710938,168.4600067138672,125357.0
2024-04-25T11:44:00-04:00,168.4600067138672,168.52000427246094,168.4199981689453,168.43760681152344,128162.0
2024-04-25T11:46:00-04:00,168.44000244140625,168.4499969482422,168.22999572753906,168.4080047607422,126083.0
2024-04-25T11:48:00-04:00,168.41000366210938,168.4250030517578,168.30999755859375,168.33999633789062,122543.0
2024-04-25T11:50:00-04:00,168.33489990234375,168.52999877929688,168.32000732421875,168.48500061035156,111028.0
2024-04-25T11:52:00-04:00,168.48500061035156,168.55029296875,168.39999389648438,168.49000549316406,102860.0
2024-04-25T11:54:00-04:00,168.4949951171875,168.5399932861328,168.44000244140625,168.47500610351562,131173.0
2024-04-25T11:56:00-04:00,168.47000122070312,168.52000427246094,168.42999267578125,168.47970581054688,128781.0
2024-04-25T11:58:00-04:00,168.47999572753906,168.55499267578125,168.4499969482422,168.5500030517578,151304.0
2024-04-25T12:00:00-04:00,168.55499267578125,168.8000030517578,168.52999877929688,168.8000030517578,191309.0
2024-04-25T12:02:00-04:00,168.7899932861328,168.8699951171875,168.77999877929688,168.8300018310547,106919.0
2024-04-25T12:04:00-04:00,168.83099365234375,168.8800048828125,168.80499267578125,168.8800048828125,97514.0
2024-04-25T12:06:00-04:00,168.88999938964844,168.94000244140625,168.7301025390625,168.75999450683594,168504.0
2024-04-25T12:08:00-04:00,168.7550048828125,168.8300018310547,168.6300048828125,168.66000366210938,159169.0
2024-04-25T12:10:00-04:00,168.66000366210938,168.69000244140625,168.5,168.57000732421875,184568.0
2024-04-25T12:12:00-04:00,168.55999755859375,168.63999938964844,168.54989624023438,168.6132049560547,101047.0
2024-04-25T12:14:00-04:00,168.61239624023438,168.7449951171875,168.61000061035156,168.7100067138672,161215.0
2024-04-25T12:16:00-04:00,168.72000122070312,168.82000732421875,168.6999969482422,168.77000427246094,128516.0
2024-04-25T12:18:00-04:00,168.77999877929688,168.85000610351562,168.75570678710938,168.75999450683594,84327.0
2024-04-25T12:20:00-04:00,168.7698974609375,168.8800048828125,168.72999572753906,168.875,154694.0
2024-04-25T12:22:00-04:00,168.91000366210938,168.97000122070312,168.85450744628906,168.92999267578125,131899.0
2024-04-25T12:24:00-04:00,168.94500732421875,169.0198974609375,168.94500732421875,168.97999572753906,137899.0
2024-04-25T12:26:00-04:00,168.97500610351562,169.0500030517578,168.9550018310547,169.02000427246094,105571.0
2024-04-25T12:28:00-04:00,169.02999877929688,169.1999969482422,169.02499389648438,169.19000244140625,154119.0
2024-04-25T12:30:00-04:00,169.18760681152344,169.1999053955078,168.99000549316406,169.04989624023438,161056.0
2024-04-25T12:32:00-04:00,169.05499267578125,169.05999755859375,168.9199981689453,169.0449981689453,143684.0
2024-04-25T12:34:00-04:00,169.0449981689453,169.05999755859375,168.99009704589844,169.01499938964844,69461.0
2024-04-25T12:36:00-04:00,169.00999450683594,169.07000732421875,168.97500610351562,168.97500610351562,84197.0
2024-04-25T12:38:00-04:00,168.97860717773438,169.07000732421875,168.96299743652344,169.01499938964844,85491.0
2024-04-25T12:40:00-04:00,169.00999450683594,169.03729248046875,168.97000122070312,168.99000549316406,78342.0
2024-04-25T12:42:00-04:00,168.97999572753906,169.15499877929688,168.97999572753906,169.14999389648438,116249.0
2024-04-25T12:44:00-04:00,169.14500427246094,169.25999450683594,169.1199951171875,169.2050018310547,132627.0
2024-04-25T12:46:00-04:00,169.22000122070312,169.3699951171875,169.21499633789062,169.35560607910156,192924.0
2024-04-25T12:48:00-04:00,169.35000610351562,169.39999389648438,169.3000946044922,169.35499572753906,159346.0
2024-04-25T12:50:00-04:00,169.35000610351562,169.39500427246094,169.19500732421875,169.30999755859375,157716.0
2024-04-25T12:52:00-04:00,169.32000732421875,169.32679748535156,169.25,169.28880310058594,80646.0
2024-04-25T12:54:00-04:00,169.28970336914062,169.51499938964844,169.27999877929688,169.47500610351562,204204.0
2024-04-25T12:56:00-04:00,169.47500610351562,169.53829956054688,169.4149932861328,169.44000244140625,155248.0
2024-04-25T12:58:00-04:00,169.44479370117188,169.45509338378906,169.35499572753906,169.35989379882812,111647.0
2024-04-25T13:00:00-04:00,169.36000061035156,169.4199981689453,169.3000030517578,169.32000732421875,107558.0
2024-04-25T13:02:00-04:00,169.32000732421875,169.3800048828125,169.31500244140625,169.377197265625,96867.0
2024-04-25T13:04:00-04:00,169.3800048828125,169.4499969482422,169.3300018310547,169.34500122070312,131414.0
2024-04-25T13:06:00-04:00,169.34500122070312,169.4250030517578,169.30999755859375,169.32000732421875,117206.0
2024-04-25T13:08:00-04:00,169.32000732421875,169.3300018310547,169.16000366210938,169.16000366210938,158330.0
2024-04-25T13:10:00-04:00,169.15699768066406,169.22000122070312,169.03500366210938,169.0500030517578,157080.0
2024-04-25T13:12:00-04:00,169.04989624023438,169.1300048828125,169.0,169.01499938964844,197318.0
2024-04-25T13:14:00-04:00,169.00999450683594,169.13999938964844,169.00999450683594,169.0998992919922,72234.0
2024-04-25T13:16:00-04:00,169.10000610351562,169.1699981689453,169.10000610351562,169.13999938964844,59784.0
2024-04-25T13:18:00-04:00,169.13499450683594,169.24000549316406,169.12010192871094,169.23500061035156,66846.0
2024-04-25T13:20:00-04:00,169.23240661621094,169.25,169.0800018310547,169.0800018310547,88058.0
2024-04-25T13:22:00-04:00,169.08999633789062,169.1649932861328,169.07000732421875,169.0749969482422,71310.0
2024-04-25T13:24:00-04:00,169.07000732421875,169.08999633789062,168.92750549316406,168.9550018310547,151595.0
2024-04-25T13:26:00-04:00,168.9600067138672,169.0850067138672,168.9600067138672,169.08120727539062,89030.0
2024-04-25T13:28:00-04:00,169.08009338378906,169.10000610351562,169.00999450683594,169.05999755859375,100344.0
2024-04-25T13:30:00-04:00,169.05499267578125,169.0850067138672,168.9250030517578,168.94000244140625,145030.0
2024-04-25T13:32:00-04:00,168.9290008544922,168.94000244140625,168.86000061035156,168.88999938964844,105546.0
2024-04-25T13:34:00-04:00,168.89999389648438,169.0800018310547,168.88999938964844,169.05999755859375,113039.0
2024-04-25T13:36:00-04:00,169.05499267578125,169.09979248046875,169.0,169.0157928466797,80833.0
2024-04-25T13:38:00-04:00,169.02000427246094,169.2899932861328,169.01910400390625,169.28990173339844,153249.0
2024-04-25T13:40:00-04:00,169.27000427246094,169.3096923828125,169.1103057861328,169.1699981689453,119788.0
2024-04-25T13:42:00-04:00,169.18499755859375,169.29690551757812,169.13999938964844,169.27999877929688,106551.0
2024-04-25T13:44:00-04:00,169.28500366210938,169.33999633789062,169.23500061035156,169.27999877929688,148439.0
2024-04-25T13:46:00-04:00,169.2725067138672,169.39990234375,169.2725067138672,169.36000061035156,118343.0
2024-04-25T13:48:00-04:00,169.36500549316406,169.4499969482422,169.32000732421875,169.32000732421875,170704.0
2024-04-25T13:50:00-04:00,169.32749938964844,169.41000366210938,169.30999755859375,169.3834991455078,93249.0
2024-04-25T13:52:00-04:00,169.38499450683594,169.60000610351562,169.38499450683594,169.55999755859375,224226.0
2024-04-25T13:54:00-04:00,169.55079650878906,169.61000061035156,169.52499389648438,169.5850067138672,141492.0
2024-04-25T13:56:00-04:00,169.5601043701172,169.61000061035156,169.52450561523438,169.58180236816406,150343.0
2024-04-25T13:58:00-04:00,169.58340454101562,169.5850067138672,169.5,169.5500946044922,123978.0
2024-04-25T14:00:00-04:00,169.55999755859375,169.6199951171875,169.5500030517578,169.60000610351562,122252.0
2024-04-25T14:02:00-04:00,169.60000610351562,169.6199951171875,169.55450439453125,169.6002960205078,250462.0
2024-04-25T14:04:00-04:00,169.60499572753906,169.6699981689453,169.60499572753906,169.65460205078125,151371.0
2024-04-25T14:06:00-04:00,169.65499877929688,169.7028045654297,169.64500427246094,169.6903076171875,115912.0
2024-04-25T14:08:00-04:00,169.69500732421875,169.74989318847656,169.66000366210938,169.6865997314453,92678.0
2024-04-25T14:10:00-04:00,169.69000244140625,169.72000122070312,169.52000427246094,169.52000427246094,102451.0
2024-04-25T14:12:00-04:00,169.52000427246094,169.58700561523438,169.4613037109375,169.5749969482422,118777.0
2024-04-25T14:14:00-04:00,169.5749969482422,169.60989379882812,169.5,169.59500122070312,88368.0
2024-04-25T14:16:00-04:00,169.5915069580078,169.6199951171875,169.47999572753906,169.48500061035156,100508.0
2024-04-25T14:18:00-04:00,169.47999572753906,169.4949951171875,169.4149932861328,169.4149932861328,141887.0
2024-04-25T14:20:00-04:00,169.4199981689453,169.4499969482422,169.3699951171875,169.38499450683594,141432.0
2024-04-25T14:22:00-04:00,169.38499450683594,169.4250030517578,169.3300018310547,169.35000610351562,110886.0
2024-04-25T14:24:00-04:00,169.35499572753906,169.47000122070312,169.3300018310547,169.47000122070312,170572.0
2024-04-25T14:26:00-04:00,169.47500610351562,169.52499389648438,169.4149932861328,169.44000244140625,137903.0
2024-04-25T14:28:00-04:00,169.44000244140625,169.44000244140625,169.1199951171875,169.1300048828125,206808.0
2024-04-25T14:30:00-04:00,169.11000061035156,169.19000244140625,169.08999633789062,169.14500427246094,119001.0
2024-04-25T14:32:00-04:00,169.14010620117188,169.18499755859375,169.0399932861328,169.04989624023438,107114.0
