Date,Open,High,Low,Close,Volume
2024-04-25T04:54:00-04:00,402.21,402.36,402.21,402.36,0.0
2024-04-25T04:56:00-04:00,402.14,402.14,402.06,402.06,0.0
2024-04-25T04:58:00-04:00,402.16,402.16,401.86,401.97,0.0
2024-04-25T05:00:00-04:00,401.93,401.93,401.93,401.93,0.0
2024-04-25T05:02:00-04:00,401.93,401.97,401.85,401.94,0.0
2024-04-25T05:04:00-04:00,401.95,402.05,401.95,402.05,0.0
2024-04-25T05:06:00-04:00,402.18,402.34,402.18,402.2,0.0
2024-04-25T05:08:00-04:00,402.2,402.22,402.05,402.05,0.0
2024-04-25T05:10:00-04:00,402.11,402.35,402.11,402.35,0.0
2024-04-25T05:12:00-04:00,402.16,402.17,402.15,402.16,0.0
2024-04-25T05:14:00-04:00,402.16,402.49,402.16,402.49,0.0
2024-04-25T05:16:00-04:00,402.38,402.5,402.38,402.5,0.0
2024-04-25T05:18:00-04:00,402.85,402.85,402.85,402.85,0.0
2024-04-25T05:20:00-04:00,402.85,402.98,402.85,402.86,0.0
2024-04-25T05:22:00-04:00,402.86,402.93,402.85,402.93,0.0
2024-04-25T05:24:00-04:00,402.9,402.9,402.85,402.87,0.0
2024-04-25T05:26:00-04:00,402.89,402.89,402.7,402.7,0.0
2024-04-25T05:28:00-04:00,402.78,402.82,402.56,402.61,0.0
2024-04-25T05:32:00-04:00,402.61,402.78,402.54,402.78,0.0
2024-04-25T05:36:00-04:00,402.73,402.73,402.59,402.59,0.0
2024-04-25T05:38:00-04:00,402.71,402.78,402.6,402.63,0.0
2024-04-25T05:40:00-04:00,402.63,402.63,402.5,402.5,0.0
2024-04-25T05:42:00-04:00,402.78,402.78,402.78,402.78,0.0
2024-04-25T05:44:00-04:00,402.67,402.67,402.39,402.56,0.0
2024-04-25T05:46:00-04:00,402.58,402.63,402.52,402.63,0.0
2024-04-25T05:48:00-04:00,402.52,402.65,402.32,402.32,0.0
2024-04-25T05:50:00-04:00,402.44,402.53,402.33,402.45,0.0
2024-04-25T05:52:00-04:00,402.37,402.41,402.37,402.41,0.0
2024-04-25T05:54:00-04:00,402.41,402.41,402.3,402.3,0.0
2024-04-25T05:56:00-04:00,402.48,402.54,402.45,402.45,0.0
2024-04-25T05:58:00-04:00,402.47,402.49,402.47,402.49,0.0
2024-04-25T06:00:00-04:00,402.54,402.55,402.27,402.3,0.0
2024-04-25T06:02:00-04:00,402.48,402.48,402.28,402.29,0.0
2024-04-25T06:04:00-04:00,402.46,402.46,402.43,402.43,0.0
2024-04-25T06:06:00-04:00,402.43,402.6,402.18,402.18,0.0
2024-04-25T06:08:00-04:00,402.06,402.06,402.06,402.06,0.0
2024-04-25T06:10:00-04:00,402.1,402.25,402.1,402.25,0.0
2024-04-25T06:12:00-04:00,402.12,402.28,402.12,402.28,0.0
2024-04-25T06:14:00-04:00,402.28,402.28,401.85,401.9,0.0
2024-04-25T06:16:00-04:00,401.85,401.85,401.84,401.85,0.0
2024-04-25T06:18:00-04:00,401.87,401.87,401.78,401.78,0.0
2024-04-25T06:20:00-04:00,401.75,401.77,401.53,401.53,0.0
2024-04-25T06:24:00-04:00,401.7,401.7,401.7,401.7,0.0
2024-04-25T06:26:00-04:00,401.9,401.9,401.88,401.88,0.0
2024-04-25T06:30:00-04:00,401.9,401.9,401.9,401.9,0.0
2024-04-25T06:32:00-04:00,401.9,401.9,401.88,401.88,0.0
2024-04-25T06:34:00-04:00,401.8,401.87,401.77,401.87,0.0
2024-04-25T06:36:00-04:00,401.7,401.9,401.68,401.69,0.0
2024-04-25T06:38:00-04:00,401.9,401.9,401.9,401.9,0.0
2024-04-25T06:40:00-04:00,401.9,401.9,401.69,401.84,0.0
2024-04-25T06:42:00-04:00,401.83,401.83,401.69,401.79,0.0
2024-04-25T06:44:00-04:00,401.69,401.79,401.67,401.79,0.0
2024-04-25T06:46:00-04:00,401.78,401.9,401.77,401.88,0.0
2024-04-25T06:48:00-04:00,401.88,401.88,401.65,401.7,0.0
2024-04-25T06:50:00-04:00,401.79,401.9,401.66,401.9,0.0
2024-04-25T06:52:00-04:00,401.65,401.65,401.56,401.56,0.0
2024-04-25T06:54:00-04:00,401.63,401.63,401.5,401.5,0.0
2024-04-25T06:56:00-04:00,401.41,401.45,400.91,400.91,0.0
2024-04-25T06:58:00-04:00,401.29,401.29,401.1,401.1,0.0
2024-04-25T07:00:00-04:00,401.35,401.58,400.85,400.85,0.0
2024-04-25T07:02:00-04:00,400.79,400.88,400.6,400.6,0.0
2024-04-25T07:04:00-04:00,400.81,400.98,400.28,400.98,0.0
2024-04-25T07:06:00-04:00,401.0,401.13,400.81,400.87,0.0
2024-04-25T07:08:00-04:00,400.82,400.82,400.79,400.79,0.0
2024-04-25T07:10:00-04:00,400.68,400.73,400.56,400.56,0.0
2024-04-25T07:12:00-04:00,400.62,400.84,400.62,400.84,0.0
2024-04-25T07:14:00-04:00,400.84,400.84,400.84,400.84,0.0
2024-04-25T07:16:00-04:00,400.84,400.99,400.8,400.89,0.0
2024-04-25T07:18:00-04:00,401.0,401.11,400.98,401.11,0.0
2024-04-25T07:20:00-04:00,401.2,401.24,401.1,401.24,0.0
2024-04-25T07:22:00-04:00,401.11,401.14,401.11,401.14,0.0
2024-04-25T07:24:00-04:00,401.03,401.03,400.8,400.88,0.0
2024-04-25T07:26:00-04:00,400.86,400.86,400.71,400.8,0.0
2024-04-25T07:28:00-04:00,400.73,400.73,400.71,400.71,0.0
2024-04-25T07:30:00-04:00,400.81,400.93,400.72,400.72,0.0
2024-04-25T07:32:00-04:00,400.9,400.9,400.5,400.54,0.0
2024-04-25T07:34:00-04:00,400.55,400.55,400.41,400.55,0.0
2024-04-25T07:36:00-04:00,400.7,400.7,400.49,400.55,0.0
2024-04-25T07:38:00-04:00,400.72,400.72,400.57,400.7,0.0
2024-04-25T07:40:00-04:00,400.8,400.8,400.7,400.7,0.0
2024-04-25T07:42:00-04:00,400.68,400.68,400.05,400.23,0.0
2024-04-25T07:44:00-04:00,400.29,400.51,400.16,400.35,0.0
2024-04-25T07:46:00-04:00,400.46,400.67,400.4,400.65,0.0
2024-04-25T07:48:00-04:00,400.63,400.8,400.63,400.8,0.0
2024-04-25T07:50:00-04:00,400.79,400.79,400.61,400.69,0.0
2024-04-25T07:52:00-04:00,400.69,400.7,400.67,400.67,0.0
2024-04-25T07:54:00-04:00,400.75,400.8,400.7,400.7,0.0
2024-04-25T07:56:00-04:00,400.78,400.9,400.78,400.8,0.0
2024-04-25T07:58:00-04:00,400.93,401.15,400.93,401.0,0.0
2024-04-25T08:00:00-04:00,401.2,403.0,400.05,401.0,0.0
2024-04-25T08:02:00-04:00,401.06,401.06,400.63,401.05,0.0
2024-04-25T08:04:00-04:00,400.86,401.05,400.5,400.75,0.0
2024-04-25T08:06:00-04:00,400.96,400.99,400.39,400.46,0.0
2024-04-25T08:08:00-04:00,400.5,400.77,400.25,400.58,0.0
2024-04-25T08:10:00-04:00,400.755,400.77,400.33,400.42,0.0
2024-04-25T08:12:00-04:00,400.47,400.69,399.6,399.61,0.0
2024-04-25T08:14:00-04:00,399.655,400.58,399.51,400.17,0.0
2024-04-25T08:16:00-04:00,400.025,400.2,399.66,399.71,0.0
2024-04-25T08:18:00-04:00,399.7795,400.0,399.7786,399.915,0.0
2024-04-25T08:20:00-04:00,399.91,400.0,399.7,399.7,0.0
2024-04-25T08:22:00-04:00,399.81,400.2,399.7,400.2,0.0
2024-04-25T08:24:00-04:00,400.1972,400.2,399.76,400.06,0.0
2024-04-25T08:26:00-04:00,400.0,400.11,399.78,400.05,0.0
2024-04-25T08:28:00-04:00,399.93,400.11,399.86,400.0,0.0
2024-04-25T08:30:00-04:00,400.11,421.9,399.01,399.57,0.0
2024-04-25T08:32:00-04:00,399.25,399.25,398.5,399.125,0.0
2024-04-25T08:34:00-04:00,399.25,399.85,398.7,399.37,0.0
2024-04-25T08:36:00-04:00,399.585,399.8,398.9,399.0,0.0
2024-04-25T08:38:00-04:00,399.17,399.2995,398.8,398.9,0.0
2024-04-25T08:40:00-04:00,398.85,399.1365,398.7,398.85,0.0
2024-04-25T08:42:00-04:00,398.72,399.2,398.5,398.96,0.0
2024-04-25T08:44:00-04:00,398.91,405.83,398.86,399.21,0.0
2024-04-25T08:46:00-04:00,399.21,399.4,398.7,398.9,0.0
2024-04-25T08:48:00-04:00,398.8,399.07,398.25,398.4,0.0
2024-04-25T08:50:00-04:00,398.37,398.5,398.17,398.17,0.0
2024-04-25T08:52:00-04:00,398.22,398.32,397.4537,397.97,0.0
2024-04-25T08:54:00-04:00,397.96,398.5,397.87,398.24,0.0
2024-04-25T08:56:00-04:00,398.1562,398.38,398.13,398.3,0.0
2024-04-25T08:58:00-04:00,398.21,398.38,398.17,398.335,0.0
2024-04-25T09:00:00-04:00,398.33,398.38,398.2,398.38,0.0
2024-04-25T09:02:00-04:00,398.27,398.49,398.1455,398.2,0.0
2024-04-25T09:04:00-04:00,398.225,398.25,398.13,398.25,0.0
2024-04-25T09:06:00-04:00,398.25,398.49,398.13,398.49,0.0
2024-04-25T09:08:00-04:00,398.34,398.49,397.81,398.0,0.0
2024-04-25T09:10:00-04:00,397.97,398.0,397.64,397.86,0.0
2024-04-25T09:12:00-04:00,398.0,398.0,397.11,397.37,0.0
2024-04-25T09:14:00-04:00,397.35,397.47,396.55,397.47,0.0
2024-04-25T09:16:00-04:00,397.28,397.51,397.0,397.05,0.0
2024-04-25T09:18:00-04:00,397.19,397.51,397.05,397.5,0.0
2024-04-25T09:20:00-04:00,397.5,397.732,397.3,397.475,0.0
2024-04-25T09:22:00-04:00,397.475,397.98,397.36,397.98,0.0
2024-04-25T09:24:00-04:00,397.96,398.15,397.0,397.32,0.0
2024-04-25T09:26:00-04:00,397.32,397.61,394.05,395.47,0.0
2024-04-25T09:28:00-04:00,393.64,395.1,392.5,394.16,0.0
2024-04-25T09:30:00-04:00,394.0899963378906,395.0,391.1600036621094,391.54998779296875,2250401.0
2024-04-25T09:32:00-04:00,391.5721130371094,391.79998779296875,388.239990234375,389.26568603515625,1073636.0
2024-04-25T09:34:00-04:00,389.30999755859375,391.8369140625,389.30999755859375,391.1549987792969,721190.0
2024-04-25T09:36:00-04:00,391.17999267578125,391.7340087890625,388.8299865722656,389.07000732421875,612523.0
2024-04-25T09:38:00-04:00,389.1400146484375,391.8800048828125,389.0299987792969,391.3800048828125,468581.0
2024-04-25T09:40:00-04:00,391.2976989746094,391.95001220703125,390.20001220703125,390.3500061035156,526139.0
2024-04-25T09:42:00-04:00,390.4117126464844,391.5199890136719,389.260009765625,389.2799987792969,589651.0
2024-04-25T09:44:00-04:00,389.2699890136719,390.4599914550781,388.0354919433594,389.8252868652344,511304.0
2024-04-25T09:46:00-04:00,389.8999938964844,391.55999755859375,389.67999267578125,391.2650146484375,450396.0
2024-04-25T09:48:00-04:00,391.30999755859375,391.4599914550781,390.04998779296875,391.1499938964844,335249.0
2024-04-25T09:50:00-04:00,391.1499938964844,391.75,390.8800048828125,391.32000732421875,288046.0
2024-04-25T09:52:00-04:00,391.22930908203125,391.75,390.8900146484375,391.3800048828125,220309.0
2024-04-25T09:54:00-04:00,391.34039306640625,391.9800109863281,390.5,390.57501220703125,278923.0
2024-04-25T09:56:00-04:00,390.5350036621094,390.8599853515625,390.010009765625,390.67999267578125,211656.0
2024-04-25T09:58:00-04:00,390.7049865722656,391.6700134277344,390.4100036621094,391.42999267578125,197208.0
2024-04-25T10:00:00-04:00,391.57000732421875,391.7699890136719,391.0299987792969,391.44000244140625,216145.0
2024-04-25T10:02:00-04:00,391.57000732421875,391.95001220703125,390.9700927734375,391.8399963378906,230595.0
2024-04-25T10:04:00-04:00,391.84820556640625,392.9700012207031,391.76708984375,392.2850036621094,281362.0
2024-04-25T10:06:00-04:00,392.2650146484375,392.8500061035156,391.8500061035156,392.3599853515625,227848.0
2024-04-25T10:08:00-04:00,392.3800048828125,392.6400146484375,391.2200012207031,391.635009765625,251024.0
2024-04-25T10:10:00-04:00,391.6499938964844,393.25,391.6099853515625,393.18499755859375,215384.0
2024-04-25T10:12:00-04:00,393.2099914550781,393.8699951171875,392.9200134277344,393.3800048828125,295004.0
2024-04-25T10:14:00-04:00,393.57000732421875,393.9700012207031,392.9100036621094,393.6099853515625,218557.0
2024-04-25T10:16:00-04:00,393.57000732421875,393.7699890136719,393.1099853515625,393.69000244140625,188583.0
2024-04-25T10:18:00-04:00,393.74468994140625,394.5400085449219,393.74468994140625,394.07000732421875,227145.0
2024-04-25T10:20:00-04:00,394.0849914550781,394.4100036621094,393.6449890136719,394.1600036621094,159981.0
2024-04-25T10:22:00-04:00,394.17999267578125,394.25,393.69000244140625,393.79998779296875,147964.0
2024-04-25T10:24:00-04:00,393.79998779296875,394.2900085449219,393.75,394.0950012207031,134974.0
2024-04-25T10:26:00-04:00,394.12799072265625,394.4700012207031,394.010009765625,394.1000061035156,146277.0
2024-04-25T10:28:00-04:00,394.1199951171875,394.3240051269531,393.9630126953125,394.1050109863281,155786.0
2024-04-25T10:30:00-04:00,394.07000732421875,394.2998962402344,393.6499938964844,394.2300109863281,159930.0
2024-04-25T10:32:00-04:00,394.239990234375,394.39990234375,393.95001220703125,394.0,192314.0
2024-04-25T10:34:00-04:00,393.9700012207031,394.1000061035156,393.79998779296875,394.0199890136719,267012.0
2024-04-25T10:36:00-04:00,394.03009033203125,394.0799865722656,393.15008544921875,393.7049865722656,223573.0
2024-04-25T10:38:00-04:00,393.7200012207031,393.7900085449219,393.1000061035156,393.1099853515625,101663.0
2024-04-25T10:40:00-04:00,393.17999267578125,393.45001220703125,392.79998779296875,393.0799865722656,103430.0
2024-04-25T10:42:00-04:00,393.0849914550781,393.2099914550781,392.30999755859375,393.0199890136719,187874.0
2024-04-25T10:44:00-04:00,392.9700012207031,393.19000244140625,392.6099853515625,392.7799987792969,97317.0
2024-04-25T10:46:00-04:00,392.7980041503906,393.0,392.5199890136719,392.7550048828125,115940.0
2024-04-25T10:48:00-04:00,392.75,392.7799987792969,392.260009765625,392.3999938964844,91503.0
2024-04-25T10:50:00-04:00,392.3949890136719,392.8299865722656,392.1199951171875,392.2799987792969,134093.0
2024-04-25T10:52:00-04:00,392.30999755859375,392.3500061035156,391.3599853515625,391.4800109863281,220019.0
2024-04-25T10:54:00-04:00,391.4949951171875,391.5599060058594,391.2099914550781,391.3800048828125,162498.0
2024-04-25T10:56:00-04:00,391.3699951171875,391.3699951171875,390.3999938964844,390.8534851074219,269404.0
2024-04-25T10:58:00-04:00,390.8699951171875,391.0198974609375,390.44000244140625,390.7099914550781,149676.0
2024-04-25T11:00:00-04:00,390.5799865722656,391.0400085449219,390.55999755859375,390.82501220703125,199574.0
2024-04-25T11:02:00-04:00,390.82501220703125,391.3599853515625,390.7900085449219,391.0008850097656,187679.0
2024-04-25T11:04:00-04:00,391.0249938964844,391.3800048828125,390.95001220703125,391.2300109863281,191716.0
2024-04-25T11:06:00-04:00,391.25,391.9100036621094,391.17498779296875,391.8500061035156,121289.0
2024-04-25T11:08:00-04:00,391.8699951171875,392.1498107910156,391.7300109863281,391.989990234375,136787.0
2024-04-25T11:10:00-04:00,391.94000244140625,392.2300109863281,391.7699890136719,392.1650085449219,134450.0
2024-04-25T11:12:00-04:00,392.1650085449219,392.7550048828125,392.1400146484375,392.2900085449219,164212.0
2024-04-25T11:14:00-04:00,392.2699890136719,392.989990234375,392.2449951171875,392.9599914550781,142061.0
2024-04-25T11:16:00-04:00,392.9649963378906,393.1000061035156,392.67340087890625,392.69500732421875,243053.0
2024-04-25T11:18:00-04:00,392.67999267578125,392.7799987792969,392.3299865722656,392.7449951171875,163458.0
2024-04-25T11:20:00-04:00,392.739990234375,392.7699890136719,392.3599853515625,392.4100036621094,116798.0
2024-04-25T11:22:00-04:00,392.3446044921875,392.5199890136719,391.93499755859375,391.989990234375,181014.0
2024-04-25T11:24:00-04:00,391.9502868652344,392.0199890136719,391.5799865722656,391.7699890136719,166705.0
2024-04-25T11:26:00-04:00,391.7900085449219,392.1400146484375,391.54998779296875,392.1000061035156,143399.0
2024-04-25T11:28:00-04:00,392.1099853515625,392.4849853515625,392.0343933105469,392.3992004394531,167466.0
2024-04-25T11:30:00-04:00,392.3900146484375,392.42669677734375,392.1000061035156,392.26220703125,127386.0
2024-04-25T11:32:00-04:00,392.30999755859375,392.30999755859375,391.92999267578125,392.1549987792969,146165.0
2024-04-25T11:34:00-04:00,392.17999267578125,392.25,392.0,392.1600036621094,99405.0
2024-04-25T11:36:00-04:00,392.2099914550781,392.30999755859375,392.07000732421875,392.2550048828125,80116.0
2024-04-25T11:38:00-04:00,392.2489013671875,392.5,392.18328857421875,392.29998779296875,118685.0
2024-04-25T11:40:00-04:00,392.2799987792969,392.54998779296875,392.20001220703125,392.4784851074219,76458.0
2024-04-25T11:42:00-04:00,392.510009765625,392.6700134277344,392.32000732421875,392.3467102050781,119436.0
2024-04-25T11:44:00-04:00,392.3599853515625,392.57000732421875,392.2300109863281,392.510009765625,77324.0
2024-04-25T11:46:00-04:00,392.4800109863281,392.5046081542969,392.1763916015625,392.45001220703125,79225.0
2024-04-25T11:48:00-04:00,392.4599914550781,392.4599914550781,392.010009765625,392.0400085449219,69224.0
2024-04-25T11:50:00-04:00,392.0400085449219,392.2300109863281,391.9700012207031,392.2300109863281,70948.0
2024-04-25T11:52:00-04:00,392.2300109863281,392.239990234375,391.79998779296875,392.0400085449219,66326.0
2024-04-25T11:54:00-04:00,392.0400085449219,392.3794860839844,392.0400085449219,392.1549987792969,67229.0
2024-04-25T11:56:00-04:00,392.1400146484375,392.4700012207031,392.04998779296875,392.380615234375,44070.0
2024-04-25T11:58:00-04:00,392.3999938964844,393.1700134277344,392.3581848144531,393.1296081542969,128055.0
2024-04-25T12:00:00-04:00,393.04998779296875,393.30999755859375,392.9700012207031,393.10980224609375,95437.0
2024-04-25T12:02:00-04:00,393.1099853515625,393.3599853515625,393.0400085449219,393.2200012207031,61500.0
2024-04-25T12:04:00-04:00,393.2200012207031,393.6700134277344,393.1499938964844,393.54998779296875,98566.0
2024-04-25T12:06:00-04:00,393.54998779296875,393.79840087890625,393.5231018066406,393.6099853515625,143133.0
2024-04-25T12:08:00-04:00,393.6000061035156,393.92999267578125,393.5199890136719,393.6099853515625,146162.0
2024-04-25T12:10:00-04:00,393.6650085449219,393.6700134277344,392.8500061035156,393.1225891113281,110845.0
2024-04-25T12:12:00-04:00,393.1199951171875,393.1449890136719,392.6400146484375,393.05999755859375,80706.0
2024-04-25T12:14:00-04:00,393.04998779296875,393.6549987792969,393.0299987792969,393.5,102829.0
2024-04-25T12:16:00-04:00,393.5299987792969,393.597412109375,393.3699951171875,393.3949890136719,62965.0
2024-04-25T12:18:00-04:00,393.42999267578125,393.67999267578125,393.3998107910156,393.6000061035156,67324.0
2024-04-25T12:20:00-04:00,393.5299987792969,393.9599914550781,393.44500732421875,393.95001220703125,90537.0
2024-04-25T12:22:00-04:00,393.94000244140625,394.1000061035156,393.7300109863281,393.9100036621094,113575.0
2024-04-25T12:24:00-04:00,393.989990234375,394.1000061035156,393.8900146484375,393.9800109863281,62976.0
2024-04-25T12:26:00-04:00,393.95001220703125,394.5613098144531,393.9364013671875,394.45001220703125,119023.0
2024-04-25T12:28:00-04:00,394.42498779296875,394.7799987792969,394.31500244140625,394.45001220703125,74868.0
2024-04-25T12:30:00-04:00,394.45001220703125,394.6769104003906,394.25,394.6400146484375,80588.0
2024-04-25T12:32:00-04:00,394.54998779296875,394.69989013671875,394.4560852050781,394.67999267578125,69250.0
2024-04-25T12:34:00-04:00,394.67999267578125,394.8399963378906,394.489990234375,394.7699890136719,92635.0
2024-04-25T12:36:00-04:00,394.764404296875,394.88800048828125,394.6400146484375,394.68011474609375,125697.0
2024-04-25T12:38:00-04:00,394.7298889160156,394.8263854980469,394.5,394.6300048828125,62099.0
2024-04-25T12:40:00-04:00,394.635009765625,394.6499938964844,394.4649963378906,394.510009765625,58989.0
2024-04-25T12:42:00-04:00,394.54998779296875,394.760009765625,394.5,394.7250061035156,53349.0
2024-04-25T12:44:00-04:00,394.69000244140625,395.010009765625,394.6600036621094,394.92999267578125,102872.0
2024-04-25T12:46:00-04:00,394.94500732421875,395.0,394.70001220703125,394.9700012207031,84972.0
2024-04-25T12:48:00-04:00,394.9504089355469,395.2298889160156,394.9200134277344,394.9200134277344,82177.0
2024-04-25T12:50:00-04:00,394.92999267578125,395.1600036621094,394.6199951171875,394.8800048828125,90624.0
2024-04-25T12:52:00-04:00,394.8799133300781,394.9599914550781,394.79840087890625,394.82000732421875,51534.0
2024-04-25T12:54:00-04:00,394.8103942871094,395.3599853515625,394.79339599609375,395.2995910644531,68736.0
2024-04-25T12:56:00-04:00,395.27789306640625,395.69000244140625,395.17999267578125,395.3349914550781,108140.0
2024-04-25T12:58:00-04:00,395.3662109375,395.44000244140625,395.1600036621094,395.2300109863281,58915.0
2024-04-25T13:00:00-04:00,395.2900085449219,395.739990234375,395.2900085449219,395.4700012207031,83251.0
2024-04-25T13:02:00-04:00,395.45001220703125,395.769287109375,395.3700866699219,395.769287109375,71887.0
2024-04-25T13:04:00-04:00,395.73870849609375,396.0,395.6199951171875,395.9335021972656,78681.0
2024-04-25T13:06:00-04:00,395.92999267578125,395.93499755859375,395.6153869628906,395.6650085449219,112426.0
2024-04-25T13:08:00-04:00,395.69000244140625,395.9700012207031,395.6400146484375,395.80999755859375,89917.0
2024-04-25T13:10:00-04:00,395.8299865722656,396.05999755859375,395.6600036621094,395.8999938964844,126336.0
2024-04-25T13:12:00-04:00,395.8949890136719,396.2799987792969,395.8399963378906,396.04998779296875,130414.0
2024-04-25T13:14:00-04:00,396.0400085449219,396.04998779296875,395.82000732421875,395.95001220703125,96349.0
2024-04-25T13:16:00-04:00,395.9700012207031,396.19000244140625,395.95001220703125,396.1600036621094,96156.0
2024-04-25T13:18:00-04:00,396.1700134277344,396.56500244140625,396.1700134277344,396.4374084472656,127173.0
2024-04-25T13:20:00-04:00,396.3900146484375,396.3900146484375,395.6099853515625,395.6449890136719,131083.0
2024-04-25T13:22:00-04:00,395.6600036621094,395.7200012207031,395.40008544921875,395.5199890136719,87589.0
2024-04-25T13:24:00-04:00,395.5599060058594,395.5899963378906,394.9700012207031,395.010009765625,102385.0
2024-04-25T13:26:00-04:00,395.0398864746094,395.635009765625,394.94000244140625,395.6181945800781,93574.0
2024-04-25T13:28:00-04:00,395.63079833984375,395.9700012207031,395.5011901855469,395.92999267578125,85469.0
2024-04-25T13:30:00-04:00,395.9100036621094,396.05999755859375,395.760009765625,395.9999084472656,65454.0
2024-04-25T13:32:00-04:00,395.95001220703125,396.0899963378906,395.7850036621094,396.010009765625,101089.0
2024-04-25T13:34:00-04:00,396.0,396.489990234375,395.9800109863281,396.3999938964844,109610.0
2024-04-25T13:36:00-04:00,396.3800048828125,396.760009765625,396.3800048828125,396.7300109863281,95610.0
2024-04-25T13:38:00-04:00,396.760009765625,397.3699951171875,396.72119140625,397.32000732421875,109831.0
2024-04-25T13:40:00-04:00,397.3006896972656,397.42999267578125,396.75579833984375,396.7799987792969,102618.0
2024-04-25T13:42:00-04:00,396.7799987792969,396.94000244140625,396.6300048828125,396.9200134277344,90168.0
2024-04-25T13:44:00-04:00,396.906005859375,397.05999755859375,396.69000244140625,397.05999755859375,61316.0
2024-04-25T13:46:00-04:00,397.0400085449219,397.42999267578125,397.010009765625,397.3599853515625,100838.0
2024-04-25T13:48:00-04:00,397.3800048828125,397.55999755859375,397.2300109863281,397.2300109863281,124453.0
2024-04-25T13:50:00-04:00,397.17230224609375,397.5899963378906,397.11590576171875,397.5150146484375,88208.0
2024-04-25T13:52:00-04:00,397.4649963378906,398.1400146484375,397.4353942871094,398.0899963378906,122296.0
2024-04-25T13:54:00-04:00,398.1099853515625,398.197998046875,397.8500061035156,398.0199890136719,85793.0
2024-04-25T13:56:00-04:00,397.94000244140625,397.9599914550781,397.7799987792969,397.8971862792969,81744.0
2024-04-25T13:58:00-04:00,397.893310546875,397.9100036621094,397.5299987792969,397.82000732421875,101632.0
2024-04-25T14:00:00-04:00,397.8299865722656,397.95001220703125,397.67999267578125,397.8999938964844,90176.0
2024-04-25T14:02:00-04:00,397.9049987792969,398.239990234375,397.7099914550781,398.0350036621094,98944.0
2024-04-25T14:04:00-04:00,398.0799865722656,398.2070007324219,397.94000244140625,398.0400085449219,64291.0
2024-04-25T14:06:00-04:00,398.0400085449219,398.4200134277344,397.9956970214844,398.4100036621094,97304.0
2024-04-25T14:08:00-04:00,398.4200134277344,398.7699890136719,398.40008544921875,398.6600036621094,126178.0
2024-04-25T14:10:00-04:00,398.6650085449219,398.70001220703125,398.3800048828125,398.6400146484375,93396.0
2024-04-25T14:12:00-04:00,398.6400146484375,399.3699951171875,398.614990234375,399.3399963378906,110895.0
2024-04-25T14:14:00-04:00,399.32000732421875,399.3800048828125,399.0176086425781,399.3399963378906,99984.0
2024-04-25T14:16:00-04:00,399.3599853515625,399.6000061035156,399.10870361328125,399.29998779296875,128065.0
2024-04-25T14:18:00-04:00,399.3085021972656,399.510009765625,399.2300109863281,399.489990234375,101615.0
2024-04-25T14:20:00-04:00,399.4849853515625,399.6885070800781,399.3999938964844,399.42999267578125,119189.0
2024-04-25T14:22:00-04:00,399.4049987792969,399.4200134277344,398.82000732421875,398.9100036621094,136701.0
2024-04-25T14:24:00-04:00,398.94000244140625,398.9440002441406,398.489990234375,398.55999755859375,92522.0
2024-04-25T14:26:00-04:00,398.54998779296875,398.67999267578125,398.11151123046875,398.1300964355469,85639.0
2024-04-25T14:28:00-04:00,398.2049865722656,398.2300109863281,397.2200012207031,397.2300109863281,106084.0
